大数据分析,8-10K,呼和浩特·新城区·润宇,3-5年,天津行至简科技,Java Spark Hadoop,五险一金，带薪年假，节日福利
大数据开发,15-30K,上海·徐汇区·康健,3-5年,深圳彗亿科技电子,大数据运维,
大数据讲师,15-20K,北京·房山区·窦店,3-5年,北财科技,数据仓库 数据挖掘 Java Python Scala Ruby 分布式技术 Hadoop,
大数据讲师,15-30K,北京,1-3年,云科未来,Spark Flume Storm Kafka Hadoop Sqoop,五险一金，定期体检，餐补，员工旅游，通讯补贴，节日福利，带薪年假，交通补助
大数据开发,11-18K·13薪,厦门·海沧区·未来海岸,5-10年,北郡科技,SQL 大数据开发经验 dolphinscheduler airflow,五险一金，年终奖，带薪年假，免费班车
大数据开发,18-22K·13薪,北京·朝阳区·高碑店,5-10年,信银智达,Java Scala 大数据开发经验 大数据架构设计经验,五险一金，定期体检，节日福利，员工旅游，带薪年假，年终奖，通勤有班车
大数据讲师,10-15K,郑州·管城回族区·福都生活广场,1-3年,天下豫人,数据开发 数据仓库 SQL Java Elasticsearch Redis 分布式技术 大数据,五险一金
大数据讲师,5-6K·13薪,石家庄·新华区·高柱,3-5年,阿尼信息技术,Java,年终奖，全勤奖，员工旅游，餐补，五险一金，节日福利，带薪年假
大数据讲师,14000-15000元/月,重庆·渝北区·财富中心,3-5年,十指波教育,SQL 大数据开发经验 计算机相关专业,员工旅游，节日福利，有无线网，团建聚餐，零食下午茶，绩效奖金，带薪年假，生日福利，五险一金
大数据开发,13-18K,惠州·惠城区·下角,3-5年,软通动力,SQL Spark Hadoop Kafka Flink HIVE Hbase,定期体检，团建活动，节日福利，生日福利，免费班车，通讯补贴，补充医疗保险，零食下午茶，五险一金，加班补助，交通补助，带薪年假
大数据运维,11-18K,天津·西青区·张家窝,3-5年,浩鲸科技,大数据架构设计经验 大数据运维 Hadoop docker,零食下午茶，员工旅游，餐补，节日福利，年终奖，带薪年假，定期体检，五险一金，免费班车，通讯补贴，交通补助，股票期权，补充医疗保险
大数据讲师,10-12K,泉州·惠安县·洛阳镇,3-5年,中国高科,Hive Spark Hbase,员工旅游，带薪年假，定期体检，补充医疗保险，餐补，交通补助，五险一金，通讯补贴，年终奖，节日福利，住房公积金
大数据专员,2-3K,衡水·桃城区·新华路,经验不限,骏域,大数据 人工智能 数据结构 数据采集 数据分析,全勤奖，底薪加提成，意外险
大数据平台开发,30-60K·15薪,深圳·南山区·科技园,3-5年,北京字节跳动,Java Spark Hadoop Presto Flink Druid,意外险，弹性工作制，餐补，家属自选保险，加班补助，餐饮及下午茶，交通补助，包吃，定期体检，年终奖，家庭关爱假，节日礼品，免费健身设施，带薪年假，年度体检，法定节假日三薪，节假日加班费，五险一金，就近租房补贴，补充医疗保险
大数据架构师,20-30K·13薪,北京·海淀区·健翔桥,3-5年,华北计算技术研究...,Java Python Spark 计算机相关专业 大数据处理经验 数仓建设经验,交通补助，加班补助，节日福利，生日福利，全勤奖，年终奖，五险一金，餐补，高温补贴，住房补贴，带薪年假，节假日加班费，法定节假日三薪，通讯补贴，零食下午茶，定期体检，绩效奖金
高级大数据工程师,15-30K·16薪,北京·朝阳区·酒仙桥,5-10年,上海蓝云,Spark HDFS SQL MapReduce MySQL SQL Server Python,五险一金，带薪年假，年终奖，节日福利，免费班车，补充医疗保险
大数据产品经理,14-25K,北京·海淀区·万寿路,经验不限,紫光软件,产品设计 需求分析 Axure Xmind TO B SQL 大数据产品 中台产品,节日福利，通讯补贴，年终奖，交通补助，五险一金，定期体检，带薪年假，餐补
大数据架构师,20-40K,北京·朝阳区·朝外,3-5年,吉荣数科技,Hadoop,
高级大数据开发,25-50K,北京·朝阳区·朝青,5-10年,中信银行,Spark Hbase Flink 计算机相关专业 大数据开发经验 数仓建设经验,高温补贴，节假日加班费，工龄奖，生日福利，交通补助，员工旅游，带薪年假，免费班车，节日福利，底薪加提成，绩效奖金，加班补助，保底工资，五险一金，定期体检，补充医疗保险，通讯补贴，年终奖，餐补
大数据开发,12-20K,北京·朝阳区·来广营,3-5年,中科软,Hive Kafka Hbase 计算机相关专业 大数据开发经验 数仓建设经验,零食下午茶，团队氛围好，带薪年假，加班补助，五险一金，节日福利，定期体检，餐补，年终奖，员工旅游
大数据开发,19-24K,杭州·西湖区·高新文教区,5-10年,赢时胜,Spark Hive Kafka 计算机相关专业 大数据开发经验,股票期权，节日福利，员工旅游，交通补助，带薪年假，年终奖，餐补，政府人才房，通讯补贴，加班补助，五险一金
大数据架构,30-55K·15薪,上海·浦东新区·张江,5-10年,九米,Spark Kafka Storm Flume Impala Oozie Hbase 大数据架构,
大数据开发,10-12K,沈阳·和平区·三好街,3-5年,九疆,数仓建设经验 大数据开发经验 Kafka Spark 计算机相关专业 Hbase,免费工装，团建聚餐，员工旅游，带薪年假，年终奖，五险一金
大数据讲师,10-15K·14薪,福州·马尾区·东方名城,经验不限,新大陆教育,Spark Java Shell SQL Kettle HIVE Hadoop MapReduce,年终奖，生日福利，节日福利，通讯补贴，团建聚餐，零食下午茶，意外险，定期体检，餐补，宿舍有空调，带薪年假，法定节假日三薪，节假日加班费，交通补助，保底工资，免费班车，底薪加提成，有无线网，绩效奖金，五险一金
大数据讲师,8-13K,北京·大兴区·亦庄,3-5年,联创飞翔,大数据培训,
大数据开发,19-21K,北京·朝阳区·望京,3-5年,信必优Symbio,Shell Hive 大数据开发经验 数仓建设经验,带薪年假，补充医疗保险，定期体检，五险一金，节日福利，零食下午茶，团建聚餐，员工旅游
大数据销售,10-11K,上海·静安区·彭浦镇,经验不限,上海中译语通,客户开发 企业/机构（To B） 政府/社会团体,交通补助，通讯补贴，五险一金，餐补，定期体检，节日福利
大数据运维,3-4K,海口·龙华区·滨海大道,3-5年,海口龙华津燃网络...,系统运维 运维开发/DevOps 实施交付运维,年终奖，员工旅游，带薪年假，餐补，五险一金，绩效奖金，补充医疗保险
大数据讲师,7-12K,重庆·南岸区·南坪,3-5年,阳燃农业,生活/餐饮/健康服务 内训 IT培训 课程/课件研发能力 企业培训经验 进行内部培训的企业 线下教育 有销售经验 线上教育 外训 职业与技能培训 产品/运营,五险一金，底薪加提成，绩效奖金
大数据讲师,8-13K,东莞·南城街道·南城,5-10年,东莞金数字技术,进行内部培训的企业 线下教育 内训 外训 特长兴趣 口才/播音主持 普通话发音标准 企业培训经验 有销售经验,节日福利，免费工装，包吃，全勤奖，绩效奖金
大数据分析,8-10K,呼和浩特·新城区·润宇,3-5年,天津行至简科技,Java Spark Hadoop,五险一金，带薪年假，节日福利
大数据开发,15-30K,上海·徐汇区·康健,3-5年,深圳彗亿科技电子,大数据运维,
大数据讲师,15-20K,北京·房山区·窦店,3-5年,北财科技,数据仓库 数据挖掘 Java Python Scala Ruby 分布式技术 Hadoop,
大数据讲师,15-30K,北京,1-3年,云科未来,Spark Flume Storm Kafka Hadoop Sqoop,五险一金，定期体检，餐补，员工旅游，通讯补贴，节日福利，带薪年假，交通补助
大数据开发,11-18K·13薪,厦门·海沧区·未来海岸,5-10年,北郡科技,SQL 大数据开发经验 dolphinscheduler airflow,五险一金，年终奖，带薪年假，免费班车
大数据开发,18-22K·13薪,北京·朝阳区·高碑店,5-10年,信银智达,Java Scala 大数据开发经验 大数据架构设计经验,五险一金，定期体检，节日福利，员工旅游，带薪年假，年终奖，通勤有班车
大数据讲师,10-15K,郑州·管城回族区·福都生活广场,1-3年,天下豫人,数据开发 数据仓库 SQL Java Elasticsearch Redis 分布式技术 大数据,五险一金
大数据讲师,5-6K·13薪,石家庄·新华区·高柱,3-5年,阿尼信息技术,Java,年终奖，全勤奖，员工旅游，餐补，五险一金，节日福利，带薪年假
大数据讲师,14000-15000元/月,重庆·渝北区·财富中心,3-5年,十指波教育,SQL 大数据开发经验 计算机相关专业,员工旅游，节日福利，有无线网，团建聚餐，零食下午茶，绩效奖金，带薪年假，生日福利，五险一金
大数据开发,13-18K,惠州·惠城区·下角,3-5年,软通动力,SQL Spark Hadoop Kafka Flink HIVE Hbase,定期体检，团建活动，节日福利，生日福利，免费班车，通讯补贴，补充医疗保险，零食下午茶，五险一金，加班补助，交通补助，带薪年假
大数据运维,11-18K,天津·西青区·张家窝,3-5年,浩鲸科技,大数据架构设计经验 大数据运维 Hadoop docker,零食下午茶，员工旅游，餐补，节日福利，年终奖，带薪年假，定期体检，五险一金，免费班车，通讯补贴，交通补助，股票期权，补充医疗保险
大数据讲师,10-12K,泉州·惠安县·洛阳镇,3-5年,中国高科,Hive Spark Hbase,员工旅游，带薪年假，定期体检，补充医疗保险，餐补，交通补助，五险一金，通讯补贴，年终奖，节日福利，住房公积金
大数据专员,2-3K,衡水·桃城区·新华路,经验不限,骏域,大数据 人工智能 数据结构 数据采集 数据分析,全勤奖，底薪加提成，意外险
大数据平台开发,30-60K·15薪,深圳·南山区·科技园,3-5年,北京字节跳动,Java Spark Hadoop Presto Flink Druid,意外险，弹性工作制，餐补，家属自选保险，加班补助，餐饮及下午茶，交通补助，包吃，定期体检，年终奖，家庭关爱假，节日礼品，免费健身设施，带薪年假，年度体检，法定节假日三薪，节假日加班费，五险一金，就近租房补贴，补充医疗保险
大数据架构师,20-30K·13薪,北京·海淀区·健翔桥,3-5年,华北计算技术研究...,Java Python Spark 计算机相关专业 大数据处理经验 数仓建设经验,交通补助，加班补助，节日福利，生日福利，全勤奖，年终奖，五险一金，餐补，高温补贴，住房补贴，带薪年假，节假日加班费，法定节假日三薪，通讯补贴，零食下午茶，定期体检，绩效奖金
高级大数据工程师,15-30K·16薪,北京·朝阳区·酒仙桥,5-10年,上海蓝云,Spark HDFS SQL MapReduce MySQL SQL Server Python,五险一金，带薪年假，年终奖，节日福利，免费班车，补充医疗保险
大数据产品经理,14-25K,北京·海淀区·万寿路,经验不限,紫光软件,产品设计 需求分析 Axure Xmind TO B SQL 大数据产品 中台产品,节日福利，通讯补贴，年终奖，交通补助，五险一金，定期体检，带薪年假，餐补
大数据架构师,20-40K,北京·朝阳区·朝外,3-5年,吉荣数科技,Hadoop,
高级大数据开发,25-50K,北京·朝阳区·朝青,5-10年,中信银行,Spark Hbase Flink 计算机相关专业 大数据开发经验 数仓建设经验,高温补贴，节假日加班费，工龄奖，生日福利，交通补助，员工旅游，带薪年假，免费班车，节日福利，底薪加提成，绩效奖金，加班补助，保底工资，五险一金，定期体检，补充医疗保险，通讯补贴，年终奖，餐补
大数据产品经理,15-25K·13薪,成都·双流区·中和,3-5年,一心堂,用户研究 用户增长 数据分析,包吃，意外险，免费班车，节日福利，定期体检，员工旅游，团建聚餐
大数据架构师,30-45K·14薪,杭州,5-10年,吉利集团,Hadoop Spark Flink 大数据,
Java大数据讲师,15-30K,北京·海淀区·海淀北部新区,3-5年,金铭鼎教育,JAVA培训,
大数据架构师,40-70K·16薪,北京·朝阳区·三元桥,5-10年,莱熙科技,Spark Hadoop Kafka HIVE Flink Python Scala,五险一金，加班补助，零食下午茶，股票期权，年终奖，节日福利，餐补，员工旅游，带薪年假，高额奖金，交通补助，境外旅游
